state_code,state_name_english,state_name_local,state_census2011_code,district_code,district_name_english,district_name_local,district_census2011_code,subdistrict_code,subdistrict_name_english,subdistrict_name_local,subdistrict_census2011_code,last_updated
9,Uttar Pradesh,UTTAR PRADESH,9.0,174,Pratapgarh,PRATAPGARH,173.0,882,Pratapgarh,,882.0,2024-10-07
20,Jharkhand,झारखंड,20.0,323,Chatra,चतरा,347.0,2515,Pratappur,प्रतापपुर,2515.0,2024-10-07
7,Delhi,DELHI,7.0,78,East,EAST,93.0,441,Preet Vihar,,441.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,722,Niwari,निवारी,0.0,3417,Prithvipur,पृथ्वीपुर,3417.0,2024-10-07
33,Tamil Nadu,TAMIL NADU,33.0,576,Karur,KARUR,613.0,6676,Pugalur,புகளூர்,0.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,753,Annamayya,Annamayya,0.0,5247,Pullampeta,,5247.0,2024-10-07
1,Jammu And Kashmir,JAMMU AND KASHMIR,1.0,11,Pulwama,PULWAMA,12.0,51,Pulwama,,51.0,2024-10-07
32,Kerala,KERALA,32.0,559,Kollam,കൊല്ലം,600.0,5947,Punalur,പുനലൂര്‍,0.0,2024-10-07
19,West Bengal,WEST BENGAL,19.0,321,Purulia,PURULIA,340.0,2388,Puncha,,2388.0,2024-10-07
21,Odisha,ODISHA,21.0,369,Puri,PURI,387.0,3070,Puri (M),,3070.0,2024-10-07
19,West Bengal,WEST BENGAL,19.0,321,Purulia,PURULIA,340.0,2387,Purulia - I,,2387.0,2024-10-07
17,Meghalaya,MEGHALAYA,17.0,274,East Khasi Hills,EAST KHASI HILLS,298.0,1995,Pynursla,,1995.0,2024-10-07
1,Jammu And Kashmir,JAMMU AND KASHMIR,1.0,622,Kulgam,KULGAM,15.0,6193,Qaimoh,,0.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,700,Medchal Malkajgiri,మేడ్చల్ మల్కాజిగిరి,0.0,4518,Qutballapur,ఖుతుబుల్లాపూర్,4518.0,2024-10-07
11,Sikkim,SIKKIM,11.0,225,Gangtok,Gangtok,244.0,7177,Rabdang,Rabdang,0.0,2024-10-07
27,Maharashtra,महाराष्ट्र,27.0,480,Kolhapur,कोल्हापूर,530.0,4289,Radhanagari,राधानगरी,4289.0,2024-10-07
33,Tamil Nadu,TAMIL NADU,33.0,592,Tirunelveli,TIRUNELVELI,628.0,5880,Radhapuram,,5880.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,406,Guna,गुना,458.0,3679,Raghogarh,राघोगढ़,3679.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,426,Satna,सतना,429.0,7111,Raghurajnagar (Nagriya),रघुराजनगर (नगरीय),0.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,425,Sagar,सागर,427.0,3448,Rahatgarh,राहतगढ,3448.0,2024-10-07
22,Chhattisgarh,छत्तीसगढ़,22.0,386,Raigarh,रायगढ़,403.0,3267,Raigarh,रायगढ़,3267.0,2024-10-07
21,Odisha,ODISHA,21.0,366,Nabarangpur,NABARANGPUR,397.0,3187,Raighar,,3187.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,112,Rajsamand,RAJSAMAND,123.0,644,Railmagra,,644.0,2024-10-07
19,West Bengal,WEST BENGAL,19.0,306,Purba Bardhaman,PURBA BARDHAMAN,335.0,2298,Raina - II,,2298.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,105,Jhalawar,JHALAWAR,129.0,6925,Raipur,रायपुर,0.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,505,East Godavari,EAST GODAVARI,545.0,4907,Rajamahendravaram Rural,Rajamahendravaram Rural,4907.0,2024-10-07
33,Tamil Nadu,TAMIL NADU,33.0,597,Virudhunagar,VIRUDHUNAGAR,625.0,5847,Rajapalayam,,5847.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,398,Chhatarpur,छ्तरपुर,425.0,3430,Rajnagar,राजनगर,3430.0,2024-10-07
19,West Bengal,WEST BENGAL,19.0,307,Birbhum,BIRBHUM,334.0,2258,Rajnagar,,2258.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,751,Palnadu,Palnadu,0.0,5059,Rajupalem,,5059.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,503,Chittoor,CHITTOOR,554.0,5428,Ramakuppam,,5428.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,697,Yadadri Bhuvanagiri,యదాద్రి భువనగిరి,0.0,4632,Ramannapet,రామన్నపేట,4632.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,513,Medak,మెదక్,535.0,4457,Ramayampet,రామాయంపేట,4457.0,2024-10-07
17,Meghalaya,MEGHALAYA,17.0,279,West Khasi Hills,WEST KHASI HILLS,296.0,7333,Rambrai,,0.0,2024-10-07
20,Jharkhand,झारखंड,20.0,338,Palamu,पलामू,358.0,6325,Ramgarh,,0.0,2024-10-07
20,Jharkhand,झारखंड,20.0,326,Dumka,दुमका,362.0,2668,Ramgarh,,2668.0,2024-10-07
20,Jharkhand,झारखंड,20.0,607,Ramgarh,रामगढ़,361.0,2662,Ramgarh,,2662.0,2024-10-07
10,Bihar,BIHAR,10.0,213,Purbi Champaran,पूर्वी चंपारण,204.0,1033,Ramgarhwa,रामगढ़वा,1033.0,2024-10-07
5,Uttarakhand,UTTARAKHAND,5.0,51,Nainital,NAINITAL,66.0,343,Ramnagar,,343.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,745,Alluri Sitharama Raju,Alluri Sitharama Raju,0.0,4895,Rampachodavaram,,4895.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,426,Satna,सतना,429.0,3466,Rampur Baghelan,रामपुर बघेलान,3466.0,2024-10-07
19,West Bengal,WEST BENGAL,19.0,307,Birbhum,BIRBHUM,334.0,2253,Rampurhat - I,,2253.0,2024-10-07
19,West Bengal,WEST BENGAL,19.0,307,Birbhum,BIRBHUM,334.0,2254,Rampurhat - II,,2254.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,433,Sidhi,सीधी,462.0,3697,Rampur Naikin,रामपुर नैकिन,3697.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,90,Barmer,BARMER,115.0,583,Ramsar,,583.0,2024-10-07
19,West Bengal,WEST BENGAL,19.0,320,Nadia,NADIA,336.0,2312,Ranaghat - I,,2312.0,2024-10-07
21,Odisha,ODISHA,21.0,367,Nayagarh,NAYAGARH,385.0,3033,Ranapur,,3033.0,2024-10-07
24,Gujarat,GUJARAT,24.0,456,Porbandar,PORBANDAR,478.0,3823,Ranavav,,3823.0,2024-10-07
35,Andaman And Nicobar Islands,ANDAMAN AND NICOBAR ISLANDS,35.0,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,639.0,5921,Rangat,,5921.0,2024-10-07
10,Bihar,BIHAR,10.0,188,Araria,अररिया,209.0,1115,Raniganj,रानीगंज,1115.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,779,Sanchore,सांचौर,,591,Raniwara,,591.0,2024-10-07
24,Gujarat,GUJARAT,24.0,676,Botad,BOTAD,0.0,3785,Ranpur,,3785.0,2024-10-07
9,Uttar Pradesh,UTTAR PRADESH,9.0,156,Kanpur Dehat,KANPUR DEHAT,163.0,843,Rasulabad,,843.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,423,Ratlam,रतलाम,434.0,7009,Ratlam Nagar,रतलाम नगर,0.0,2024-10-07
21,Odisha,ODISHA,21.0,373,Sundargarh,SUNDARGARH,374.0,2832,Raurkela (M),,2832.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,753,Annamayya,Annamayya,0.0,5239,Rayachoti,,5239.0,2024-10-07
13,Nagaland,NAGALAND,13.0,248,Phek,PHEK,266.0,1813,Razieba,,1813.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,747,Dr. B.R. Ambedkar Konaseema,డా బి ఆర్  అంబేడ్కర్ కోనసీమ,0.0,4937,Razole,,4937.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,687,Jayashankar Bhupalapally,జయశంకర్ భూపాలపల్లి,0.0,4690,Regonda,రేగోండ,4690.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,408,Harda,हरदा,448.0,3611,Rehatgaon,रहटगाँव,3611.0,2024-10-07
21,Odisha,ODISHA,21.0,344,Anugul,ANUGUL,384.0,3002,Rengali Damsite,,3002.0,2024-10-07
2,Himachal Pradesh,HIMACHAL PRADESH,2.0,22,Mandi,MANDI,27.0,6952,Rewalsar,,0.0,2024-10-07
10,Bihar,BIHAR,10.0,221,Sitamarhi,सीतामढी,206.0,1070,Riga,रिगा,1070.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,117,Udaipur,UDAIPUR,130.0,694,Rishabhdeo,,694.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,413,Katni,कटनी,450.0,3621,Rithi,रीठी,3621.0,2024-10-07
10,Bihar,BIHAR,10.0,210,Nawada,नवादा,237.0,1517,Roh,रोह,1517.0,2024-10-07
10,Bihar,BIHAR,10.0,215,Rohtas,रोहतास,234.0,1475,Rohtas,रोहतास,1475.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,754,Sri Sathya Sai,Sri Sathya Sai,0.0,5353,Rolla,,5353.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,395,Bhind,भिण्ड,420.0,3396,Ron,रॉन,3396.0,2024-10-07
29,Karnataka,ಕರ್ನಾಟಕ,29.0,537,Gadag,ಗದಗ,561.0,5469,Ron,ರೋಣ,5469.0,2024-10-07
17,Meghalaya,MEGHALAYA,17.0,277,South Garo Hills,SOUTH GARO HILLS,295.0,1978,Rongara,,1978.0,2024-10-07
2,Himachal Pradesh,HIMACHAL PRADESH,2.0,24,Sirmaur,SIRMAUR,32.0,176,Ronhat,,176.0,2024-10-07
10,Bihar,BIHAR,10.0,217,Samastipur,समस्तीपुर,221.0,1300,Rosera,रोसरा,1300.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,91,Bharatpur,BHARATPUR,105.0,7389,Rudawal,रूदावल,0.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,755,Nandyal,Nandyal,0.0,5297,Rudravaram,,5297.0,2024-10-07
21,Odisha,ODISHA,21.0,361,Kendujhar,KENDUJHAR,375.0,2836,Rugudi,,2836.0,2024-10-07
12,Arunachal Pradesh,ARUNACHAL PRADESH,12.0,242,West Kameng,WEST KAMENG,246.0,6560,Rupa Sdo,Rupa SDO,0.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,744,Anakapalli,Anakapalli,0.0,4861,Sabbavaram,,4861.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,99,Dungarpur,DUNGARPUR,124.0,6062,Sabla,Sabla,0.0,2024-10-07
16,Tripura,ত্রিপুরা,16.0,271,South Tripura,দক্ষিন ত্রিপুরা,290.0,6688,Sabroom,সাৱ্রুম,0.0,2024-10-07
21,Odisha,ODISHA,21.0,369,Puri,PURI,387.0,3066,Sadar,,3066.0,2024-10-07
18,Assam,ASSAM,18.0,302,Tinsukia,TINSUKIA,309.0,2059,Sadiya,,2059.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,425,Sagar,सागर,427.0,3449,Sagar,सागर,3449.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,99,Dungarpur,DUNGARPUR,124.0,648,Sagwara,,648.0,2024-10-07
14,Manipur,MANIPUR,14.0,717,Kamjong,,0.0,6499,Sahamphung,,0.0,2024-10-07
9,Uttar Pradesh,UTTAR PRADESH,9.0,133,Budaun,BUDAUN,149.0,781,Sahaswan,,781.0,2024-10-07
9,Uttar Pradesh,UTTAR PRADESH,9.0,633,Kasganj,Kasganj,202.0,1011,Sahawar,,1011.0,2024-10-07
10,Bihar,BIHAR,10.0,208,Muzaffarpur,मुजफ्फरपुर,216.0,1199,Sahebganj,साहेबगंज,1199.0,2024-10-07
10,Bihar,BIHAR,10.0,191,Begusarai,बेगूसराय,222.0,1318,Sahebpur Kamal,साहेबपुर कमाल,1318.0,2024-10-07
9,Uttar Pradesh,UTTAR PRADESH,9.0,146,Ghazipur,GHAZIPUR,195.0,988,Saidpur,,988.0,2024-10-07
19,West Bengal,WEST BENGAL,19.0,307,Birbhum,BIRBHUM,334.0,2261,Sainthia,,2261.0,2024-10-07
9,Uttar Pradesh,UTTAR PRADESH,9.0,135,Chandauli,CHANDAULI,196.0,992,Sakaldiha,,992.0,2024-10-07
7,Delhi,DELHI,7.0,83,South,SOUTH,98.0,6079,Saket,,0.0,2024-10-07
29,Karnataka,ಕರ್ನಾಟಕ,29.0,539,Hassan,ಹಾಸನ,574.0,5553,Sakleshpur,ಸಕಲೇಶಪುರ,5553.0,2024-10-07
10,Bihar,BIHAR,10.0,208,Muzaffarpur,मुजफ्फरपुर,216.0,1214,Sakra,सकरा,1214.0,2024-10-07
27,Maharashtra,महाराष्ट्र,27.0,474,Dhule,धुळे,498.0,3958,Sakri,साक्री,3958.0,2024-10-07
33,Tamil Nadu,TAMIL NADU,33.0,584,Salem,SALEM,608.0,5970,Salem South,,0.0,2024-10-07
10,Bihar,BIHAR,10.0,216,Saharsa,सहरसा,214.0,1179,Salkhua,सलखुआ,1179.0,2024-10-07
19,West Bengal,WEST BENGAL,19.0,305,Bankura,BANKURA,339.0,2356,Saltora,,2356.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,746,Kakinada,Kakinada,0.0,4910,Samalkota,,4910.0,2024-10-07
6,Haryana,HARYANA,6.0,73,Rohtak,ROHTAK,82.0,406,Sampla,,406.0,2024-10-07
22,Chhattisgarh,छत्तीसगढ़,22.0,649,Balrampur-Ramanujganj,बलरामपुर-रामानुजगंज,0.0,7242,Samri,SAMRI,0.0,2024-10-07
27,Maharashtra,महाराष्ट्र,27.0,498,Wardha,वर्धा,504.0,4022,Samudrapur,समुद्रपूर,4022.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,414,Khargone (West Nimar),खरगोन (पश्चिम निमाड़),440.0,6997,Sanawad,सनावद,0.0,2024-10-07
19,West Bengal,WEST BENGAL,19.0,303,North 24 Parganas,NORTH TWENTY FOUR PARGANAS,337.0,2335,Sandeshkhali - II,,2335.0,2024-10-07
27,Maharashtra,महाराष्ट्र,27.0,492,Ratnagiri,रत्नागिरी,528.0,4272,Sangameshwar,संगमेश्वर,4272.0,2024-10-07
2,Himachal Pradesh,HIMACHAL PRADESH,2.0,19,Kinnaur,KINNAUR,34.0,199,Sangla,,199.0,2024-10-07
27,Maharashtra,महाराष्ट्र,27.0,472,Buldhana,बुलढाणा,500.0,3976,Sangrampur,संग्रामपूर,3976.0,2024-10-07
12,Arunachal Pradesh,ARUNACHAL PRADESH,12.0,233,Kurung Kumey,KURUNG KUMEY,256.0,1705,Sangram Sdo,SANGRAM SDO,1705.0,2024-10-07
13,Nagaland,NAGALAND,13.0,249,Tuensang,TUENSANG,267.0,1819,Sangsangnyu,,1819.0,2024-10-07
30,Goa,GOA,30.0,552,South Goa,SOUTH GOA,586.0,5618,Sanguem,,5618.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,755,Nandyal,Nandyal,0.0,5300,Sanjamala,,5300.0,2024-10-07
10,Bihar,BIHAR,10.0,215,Rohtas,रोहतास,234.0,1465,Sanjhauli,संझौली,1465.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,110,Nagaur,NAGAUR,112.0,7149,Sanjhu,सांजू,0.0,2024-10-07
33,Tamil Nadu,TAMIL NADU,33.0,733,Tenkasi,தென்காசி,0.0,5871,Sankarankoil,,5871.0,2024-10-07
22,Chhattisgarh,छत्तीसगढ़,22.0,375,Bilaspur,बिलासपुर,406.0,7235,Sankari,संकरी,0.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,517,Prakasam,PRAKASAM,549.0,5138,Santhanuthala Padu,,5138.0,2024-10-07
19,West Bengal,WEST BENGAL,19.0,320,Nadia,NADIA,336.0,2311,Santipur,,2311.0,2024-10-07
18,Assam,ASSAM,18.0,708,Charaideo,,0.0,7054,Sapekhati,,0.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,108,Karauli,KARAULI,107.0,525,Sapotra,,525.0,2024-10-07
22,Chhattisgarh,छत्तीसगढ़,22.0,379,Janjgir-Champa,जांजगीर - चाम्पा,405.0,7274,Saragaon,सारागाँव,0.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,638,Singrauli,सिंगरौली,463.0,6986,Sarai,सरई,0.0,2024-10-07
10,Bihar,BIHAR,10.0,217,Samastipur,समस्तीपुर,221.0,1295,Sarairanjan,सरायरंजन,1295.0,2024-10-07
10,Bihar,BIHAR,10.0,208,Muzaffarpur,मुजफ्फरपुर,216.0,1202,Saraiya,सरैया,1202.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,680,Nirmal,నిర్మల్,0.0,4336,Sarangapur,సారంగపూర్,4336.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,422,Rajgarh,राजगढ़,442.0,3567,Sarangpur,सारंगपुर,3567.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,403,Dhar,धार,438.0,3533,Sardarpur,सरदारपुर,3533.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,96,Churu,CHURU,102.0,483,Sardarshahar,,483.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,98,Dholpur,DHOLPUR,106.0,6389,Sarmathura,सर्माथुरा,0.0,2024-10-07
37,Ladakh,Ladakh,0.0,9,Leh Ladakh,LEH LADAKH,3.0,7160,Saspol,Saspol,0.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,398,Chhatarpur,छ्तरपुर,425.0,7397,Satai,सटई,0.0,2024-10-07
10,Bihar,BIHAR,10.0,216,Saharsa,सहरसा,214.0,1172,Satar Kataiya,सत्‍तरकटैया,1172.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,752,Tirupati,Tirupati,0.0,5402,Satyavedu,,5402.0,2024-10-07
12,Arunachal Pradesh,ARUNACHAL PRADESH,12.0,231,East Kameng,EAST KAMENG,247.0,1591,Sawa Circle,,1591.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,781,Kekri,केकड़ी,,6660,Sawar,Sawar,0.0,2024-10-07
13,Nagaland,NAGALAND,13.0,245,Kohima,KOHIMA,270.0,1850,Sechu-Zubza,,1850.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,743,Parvathipuram Manyam,Parvathipuram Manyam,0.0,4770,Seethampeta,,4770.0,2024-10-07
12,Arunachal Pradesh,ARUNACHAL PRADESH,12.0,241,Upper Subansiri,UPPER SUBANSIRI,249.0,6553,Segi Gusar Circle,Segi Gusar Circle,0.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,427,Sehore,सीहोर,445.0,3582,Sehore,सीहोर,3582.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,427,Sehore,सीहोर,445.0,7008,Sehore Nagar,सीहोर नगर,0.0,2024-10-07
17,Meghalaya,MEGHALAYA,17.0,278,West Garo Hills,WEST GARO HILLS,293.0,1962,Selsella,,1962.0,2024-10-07
27,Maharashtra,महाराष्ट्र,27.0,489,Parbhani,परभणी,513.0,4116,Selu,सेलू,4116.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,424,Rewa,रीवा,430.0,3475,Semaria,सेमरिया,3475.0,2024-10-07
33,Tamil Nadu,TAMIL NADU,33.0,580,Namakkal,NAMAKKAL,609.0,6632,Sendamangalam,சேந்தமங்கலம்,0.0,2024-10-07
33,Tamil Nadu,TAMIL NADU,33.0,610,Ariyalur,அரியலூர்,616.0,5785,Sendurai,செந்துறை,5785.0,2024-10-07
27,Maharashtra,महाराष्ट्र,27.0,477,Hingoli,हिंगोली,512.0,4111,Sengaon,सेनगाव,4111.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,409,Narmadapuram,नर्मदापुरम,449.0,3612,Seoni Malwa,सिवनी मालवा,3612.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,98,Dholpur,DHOLPUR,106.0,517,Sepau,,517.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,502,Ananthapuramu,అనంతపురము,553.0,5332,Settur,,5332.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,518,Ranga Reddy,రంగా రెడ్డి,537.0,4542,Shabad,షాబాద్,4542.0,2024-10-07
27,Maharashtra,महाराष्ट्र,27.0,486,Nandurbar,नंदूरबार,497.0,3953,Shahade,शहादा,3953.0,2024-10-07
10,Bihar,BIHAR,10.0,192,Bhagalpur,भागलपुर,224.0,1341,Shahkund,शाहकुण्‍ड,1341.0,2024-10-07
29,Karnataka,ಕರ್ನಾಟಕ,29.0,635,Yadgir,ಯಾದಗಿರಿ,580.0,5588,Shahpur,ಶಾಹಪುರ,5588.0,2024-10-07
37,Ladakh,Ladakh,0.0,6,Kargil,KARGIL,4.0,6192,Shakar Chiktan,Shakar Chiktan,0.0,2024-10-07
17,Meghalaya,MEGHALAYA,17.0,279,West Khasi Hills,WEST KHASI HILLS,296.0,7338,Shallang,,0.0,2024-10-07
5,Uttarakhand,UTTARAKHAND,5.0,46,Bageshwar,BAGESHWAR,63.0,6367,Shama,,0.0,2024-10-07
9,Uttar Pradesh,UTTAR PRADESH,9.0,660,Shamli,SHAMLI,0.0,707,Shamli,,707.0,2024-10-07
24,Gujarat,GUJARAT,24.0,454,Panch Mahals,PANCH MAHALS,484.0,3883,Shehera,,3883.0,2024-10-07
10,Bihar,BIHAR,10.0,219,Sheikhpura,शेखपुरा,228.0,1374,Sheikhpura,शेखपुरा,1374.0,2024-10-07
33,Tamil Nadu,TAMIL NADU,33.0,733,Tenkasi,தென்காசி,0.0,5874,Shenkottai,,5874.0,2024-10-07
37,Ladakh,Ladakh,0.0,6,Kargil,KARGIL,4.0,7305,Shergole,Shergole,0.0,2024-10-07
27,Maharashtra,महाराष्ट्र,27.0,480,Kolhapur,कोल्हापूर,530.0,4286,Shirol,शिरोळ,4286.0,2024-10-07
27,Maharashtra,महाराष्ट्र,27.0,474,Dhule,धुळे,498.0,3956,Shirpur,शिरपूर,3956.0,2024-10-07
29,Karnataka,ಕರ್ನಾಟಕ,29.0,547,Shivamogga,ಶಿವಮೊಗ್ಗ,568.0,5520,Shivamogga,ಶಿವಮೊಗ್ಗ,5520.0,2024-10-07
33,Tamil Nadu,TAMIL NADU,33.0,577,Krishnagiri,KRISHNAGIRI,631.0,6641,Shoolagiri,சூளகிரி,0.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,108,Karauli,KARAULI,107.0,7148,Shrimahaveer Ji,श्रीमहावीर जी,0.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,430,Shajapur,शाजापुर,436.0,3522,Shujalpur,शुजालपुर,3522.0,2024-10-07
9,Uttar Pradesh,UTTAR PRADESH,9.0,134,Bulandshahr,BULANDSHAHR,142.0,747,Siana,,747.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,692,Siddipet,సిద్దిపేట,0.0,6281,Siddipet Rural,సిద్దిపేట (రూరల్),0.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,692,Siddipet,సిద్దిపేట,0.0,4459,Siddipet Urban,సిద్దిపేట (అర్బన్),4459.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,411,Jabalpur,जबलपुर,451.0,3627,Sihora,सिहोरा,3627.0,2024-10-07
9,Uttar Pradesh,UTTAR PRADESH,9.0,126,Ballia,BALLIA,193.0,976,Sikanderpur,,976.0,2024-10-07
10,Bihar,BIHAR,10.0,211,Pashchim Champaran,पश्चिम चम्पारण,203.0,1026,Sikta,सिकटा,1026.0,2024-10-07
10,Bihar,BIHAR,10.0,188,Araria,अररिया,209.0,1118,Sikti,सिकटी,1118.0,2024-10-07
10,Bihar,BIHAR,10.0,209,Nalanda,नालंदा,229.0,1395,Silao,सिलाव,1395.0,2024-10-07
27,Maharashtra,महाराष्ट्र,27.0,469,Chhatrapati Sambhajinagar,छत्रपती संभाजीनगर,515.0,4135,Sillod,सिल्लोड,4135.0,2024-10-07
12,Arunachal Pradesh,ARUNACHAL PRADESH,12.0,237,Papum Pare,PAPUM PARE,248.0,6843,Silsango Circle,SILSANGO CIRCLE,0.0,2024-10-07
10,Bihar,BIHAR,10.0,216,Saharsa,सहरसा,214.0,1178,Simri Bakhtiarpur,सिमरीबख्तियारपुर,1178.0,2024-10-07
21,Odisha,ODISHA,21.0,368,Nuapada,NUAPADA,394.0,3158,Sinapali,,3158.0,2024-10-07
29,Karnataka,ಕರ್ನಾಟಕ,29.0,530,Vijayapura,ವಿಜಯಾಪುರ,557.0,5451,Sindgi,ಸಿಂದಗಿ,5451.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,775,Balotra,बालोतरा,,6052,Sindhari,,0.0,2024-10-07
27,Maharashtra,महाराष्ट्र,27.0,474,Dhule,धुळे,498.0,3957,Sindkhede,सिंदखेडे,3957.0,2024-10-07
33,Tamil Nadu,TAMIL NADU,33.0,585,Sivaganga,SIVAGANGA,622.0,5995,Singampunari,சிங்கம்புணரி,0.0,2024-10-07
10,Bihar,BIHAR,10.0,217,Samastipur,समस्तीपुर,221.0,1301,Singhia,सिंघिया,1301.0,2024-10-07
24,Gujarat,GUJARAT,24.0,445,Dahod,DAHOD,485.0,6480,Singvad,Singvad,0.0,2024-10-07
29,Karnataka,ಕರ್ನಾಟಕ,29.0,548,Tumakuru,ತುಮಕೂರು,571.0,5533,Sira,ಸಿರಾ,5533.0,2024-10-07
9,Uttar Pradesh,UTTAR PRADESH,9.0,158,Kaushambi,KAUSHAMBI,174.0,885,Sirathu,,885.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,683,Rajanna Sircilla,రాజన్న సిరిసిల్ల,0.0,4435,Sircilla,సిరిసిల్ల,4435.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,437,Vidisha,विदिशा,443.0,3571,Sironj,सिरोंज,3571.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,755,Nandyal,Nandyal,0.0,5286,Sirvel,,5286.0,2024-10-07
29,Karnataka,ಕರ್ನಾಟಕ,29.0,546,Raichur,ರಾಯಚೂರು,559.0,7097,Sirwar,,0.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,416,Mandsaur,मन्दसौर,433.0,3498,Sitamau,सीतामऊ,3498.0,2024-10-07
33,Tamil Nadu,TAMIL NADU,33.0,597,Virudhunagar,VIRUDHUNAGAR,625.0,5849,Sivakasi,,5849.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,504,Y.S.R.,,551.0,5204,S.Mydukur,,5204.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,503,Chittoor,CHITTOOR,554.0,5394,Sodam,,5394.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,429,Shahdol,शहडोल,460.0,3691,Sohagpur,सोहागपुर,3691.0,2024-10-07
17,Meghalaya,MEGHALAYA,17.0,274,East Khasi Hills,EAST KHASI HILLS,298.0,6542,Sohiong,,0.0,2024-10-07
6,Haryana,HARYANA,6.0,62,Gurugram,GURUGRAM,86.0,420,Sohna,,420.0,2024-10-07
